id,income
53418,27617.37
53419,26871.51
53420,21417.81
53421,16511.57
53422,36109.02
53423,25258.94
53424,21241.94
53425,10496.36
53426,32661.32
53427,25922.72
53428,39611.81
53429,25764.42
53430,40908.69
53431,18966.57
53432,34577.99
53433,29360.49
53434,30406.9
53435,25763.0
53436,27028.81
53437,73842.1
53438,26888.72
53439,48322.71
53440,29746.78
53441,47415.32
53442,29095.71
53443,68765.69
53444,16861.14
53445,32577.51
53446,35453.49
53447,43725.85
53448,29386.51
53449,22553.45
53450,22748.47
53451,25688.39
53452,29637.84
53453,30916.0
53454,21992.06
53455,21443.6
53456,21023.66
53457,22562.42
53458,28027.94
53459,27507.5
53460,22334.45
53461,21312.04
53462,30787.4
53463,47586.1
53464,51715.15
53465,13952.01
53466,107971.49
53467,11924.31
53468,18940.4
53469,69300.14
53470,20774.74
53471,41577.96
53472,26925.8
53473,52300.26
53474,32412.34
53475,19092.74
53476,51888.6
53477,35352.57
53478,30051.53
53479,25065.52
53480,24080.03
53481,18373.72
53482,18219.98
53483,30166.99
53484,28251.11
53485,35691.23
53486,22169.03
53487,50933.0
53488,31870.6
53489,19378.61
53490,93736.07
53491,27737.57
53492,16876.75
53493,21982.65
53494,85223.71
53495,17609.98
53496,25748.7
53497,15741.23
53498,39826.36
53499,37009.31
53500,58654.79
53501,20677.24
53502,25592.58
53503,42061.88
53504,22838.53
53505,23038.85
53506,92706.15
53507,28308.48
53508,25277.51
53509,13626.76
53510,34293.07
53511,31739.11
53512,25764.42
53513,15034.75
53514,35326.79
53515,20688.6
53516,24657.25
53517,19515.88
53518,31770.33
53519,37049.24
53520,25315.49
53521,56205.2
53522,13069.22
53523,24372.31
53524,31506.23
53525,63273.66
53526,35425.17
53527,16005.96
53528,52581.42
53529,21962.76
53530,19980.57
53531,34866.84
53532,14709.6
53533,37543.5
53534,33305.63
53535,41453.04
53536,23224.44
53537,25211.07
53538,29051.99
53539,16826.54
53540,19332.28
53541,23827.6
53542,28292.36
53543,25946.62
53544,28867.88
53545,24931.9
53546,82003.56
53547,47305.84
53548,11162.79
53549,25979.0
53550,18300.56
53551,28417.26
53552,17643.99
53553,26491.95
53554,17890.66
53555,25655.82
53556,28616.99
53557,22080.22
53558,27795.75
53559,55785.74
53560,21022.25
53561,74847.75
53562,24947.45
53563,24372.31
53564,19436.9
53565,27052.94
53566,24292.02
53567,21556.64
53568,24159.92
53569,23557.08
53570,33402.52
53571,25142.92
53572,18853.14
53573,19681.44
53574,26491.52
53575,34369.16
53576,24235.14
53577,38650.17
53578,31891.91
53579,54815.84
53580,17138.15
53581,91796.73
53582,22686.44
53583,19254.23
53584,28292.36
53585,23520.62
53586,14112.11
53587,87581.44
53588,35616.19
53589,21702.02
53590,26768.28
53591,27582.04
53592,24957.14
53593,23493.38
53594,53396.78
53595,24967.66
53596,28750.29
53597,21427.76
53598,25401.0
53599,53831.69
53600,33790.62
53601,17064.58
53602,19536.6
53603,28163.36
53604,27171.0
53605,19198.9
53606,30762.19
53607,22101.5
53608,21313.73
53609,25516.23
53610,28600.92
53611,28054.76
53612,31550.7
53613,27288.3
53614,18629.21
53615,36385.77
53616,26218.74
53617,24076.33
53618,25578.53
53619,47499.96
53620,27716.2
53621,25255.47
53622,14924.76
53623,34379.35
53624,28292.36
53625,26154.06
53626,40945.45
53627,32079.17
53628,29593.08
53629,33759.73
53630,12320.86
53631,40937.49
53632,26054.38
53633,59987.42
53634,65379.13
53635,30312.31
53636,22320.37
53637,21909.75
53638,54961.58
53639,49987.8
53640,24974.52
53641,20621.86
53642,32154.0
53643,48145.8
53644,38206.95
53645,22905.28
53646,19963.25
53647,25036.47
53648,34288.32
53649,16788.14
53650,25077.6
53651,29172.23
53652,28112.83
53653,20764.99
53654,42507.76
53655,16886.3
53656,13724.86
53657,31439.09
53658,25444.18
53659,20579.3
53660,21299.06
53661,44031.12
53662,16337.5
53663,78321.51
53664,19485.51
53665,21001.93
53666,20156.84
53667,24858.77
53668,16403.31
53669,32049.02
53670,23245.6
53671,34645.42
53672,26294.71
53673,27811.0
53674,57422.58
53675,26630.91
53676,39094.84
53677,23036.61
53678,35468.98
53679,17385.25
53680,69889.7
53681,24372.31
53682,28759.7
53683,29929.72
53684,29557.9
53685,17989.09
53686,30967.47
53687,26694.68
53688,20436.86
53689,22217.24
53690,24375.75
53691,19181.36
53692,31683.4
53693,34126.19
53694,28292.36
53695,35513.45
53696,34058.73
53697,23054.12
53698,16418.44
53699,30637.93
53700,21407.54
53701,30259.22
53702,32113.55
53703,38010.04
53704,27474.64
53705,29637.84
53706,29737.96
53707,24620.69
53708,22819.5
53709,21689.61
53710,41578.24
53711,69185.24
53712,23165.66
53713,17382.1
53714,15633.72
53715,29331.94
53716,12678.24
53717,17143.62
53718,33535.14
53719,25142.92
53720,21467.2
53721,134966.17
53722,26768.05
53723,32859.68
53724,21099.14
53725,23781.34
53726,24088.02
53727,27455.39
53728,32519.31
53729,39992.95
53730,25963.02
53731,28506.51
53732,19443.57
53733,30207.76
53734,22479.0
53735,32022.62
53736,29148.04
53737,37039.36
53738,58935.6
53739,19840.23
53740,43986.83
53741,20932.43
53742,24772.08
53743,27642.9
53744,86347.54
53745,12983.48
53746,19908.63
53747,32623.09
53748,21506.01
53749,26428.91
53750,28106.8
53751,40874.56
53752,20801.54
53753,28579.84
53754,25764.42
53755,13898.24
53756,39249.12
53757,22296.35
53758,11626.14
53759,33970.59
53760,35458.06
53761,21417.81
53762,42359.62
53763,39690.08
53764,14141.18
53765,37462.24
53766,25914.39
53767,34797.84
53768,16983.39
53769,23549.46
53770,22034.98
53771,36106.13
53772,28704.4
53773,71143.4
53774,36727.01
53775,48958.58
53776,37824.93
53777,19216.83
53778,28080.11
53779,38071.9
53780,27667.66
53781,20430.51
53782,33202.08
53783,38083.62
53784,17147.72
53785,39008.58
53786,25216.86
53787,19411.91
53788,55999.17
53789,31364.46
53790,35373.42
53791,22689.97
53792,29083.64
53793,90513.8
53794,89837.52
53795,96189.39
53796,19590.52
53797,20405.2
53798,14319.45
53799,25196.5
53800,21797.15
53801,23217.97
53802,33379.81
53803,40036.68
53804,35162.96
53805,30483.09
53806,30899.88
53807,35136.32
53808,25201.19
53809,27604.36
53810,49086.78
53811,12435.89
53812,28898.82
53813,25764.42
53814,34599.66
53815,25422.13
53816,23718.39
53817,39972.93
53818,74177.08
53819,30430.49
53820,33326.47
53821,34348.42
53822,29687.01
53823,20436.78
53824,20754.24
53825,27185.0
53826,17848.98
53827,20724.95
53828,24582.31
53829,25846.96
53830,19996.92
53831,22973.36
53832,20754.24
53833,24011.07
53834,17804.33
53835,24645.52
53836,23530.0
53837,49077.5
53838,41154.86
53839,38518.84
53840,31042.72
53841,19911.76
53842,31993.9
53843,25264.62
53844,29172.51
53845,23514.9
53846,36544.87
53847,24596.96
53848,33076.93
53849,52115.64
53850,23179.94
53851,23805.89
53852,24312.35
53853,18453.41
53854,37289.4
53855,25943.7
53856,33609.9
53857,31959.04
53858,31424.76
53859,92798.94
53860,21841.16
53861,22306.01
53862,28116.1
53863,31861.39
53864,25064.28
53865,79556.64
53866,21407.36
53867,19625.69
53868,17404.31
53869,41943.96
53870,20607.37
53871,19989.81
53872,99150.91
53873,10241.12
53874,32065.99
53875,19544.67
53876,28688.8
53877,61864.24
53878,24083.26
53879,32764.46
53880,26922.71
53881,29835.76
53882,19052.34
53883,25764.42
53884,76743.67
53885,23424.61
53886,21623.17
53887,24674.87
53888,23694.32
53889,46700.12
53890,21736.88
53891,21904.9
53892,34747.64
53893,37858.6
53894,39322.93
53895,25967.88
53896,29205.33
53897,22044.68
53898,112658.06
53899,53582.66
53900,66876.53
53901,23315.98
53902,24931.02
53903,19180.01
53904,18865.53
53905,29710.26
53906,26283.18
53907,25211.07
53908,19988.82
53909,41447.11
53910,31137.87
53911,22297.08
53912,24577.92
53913,24151.92
53914,23170.77
53915,31992.77
53916,22982.52
53917,47359.83
53918,24927.74
53919,14924.76
53920,22598.62
53921,35829.38
53922,27177.95
53923,32104.08
53924,28292.36
53925,27876.69
53926,26705.76
53927,28057.82
53928,32834.3
53929,18012.06
53930,20630.91
53931,27033.11
53932,29015.35
53933,60079.88
53934,23140.71
53935,23305.4
53936,24502.14
53937,62197.36
53938,22934.15
53939,52823.12
53940,19788.68
53941,29655.51
53942,23546.74
53943,22693.24
53944,18947.81
53945,23902.12
53946,22410.96
53947,29689.98
53948,29074.82
53949,26454.68
53950,22915.54
53951,26746.85
53952,26393.04
53953,24937.34
53954,29882.24
53955,11547.17
53956,45113.47
53957,26182.13
53958,53110.95
53959,25116.11
53960,38707.82
53961,26323.06
53962,29153.76
53963,20654.9
53964,27471.03
53965,83316.78
53966,28070.96
53967,54925.79
53968,14030.75
53969,23760.66
53970,23564.96
53971,30183.25
53972,36030.76
53973,54663.15
53974,34390.8
53975,26149.97
53976,33128.71
53977,31535.15
53978,69500.74
53979,25601.08
53980,42013.86
53981,19600.5
53982,21881.4
53983,28229.05
53984,24707.46
53985,23962.9
53986,20517.81
53987,24151.92
53988,22692.48
53989,37617.9
53990,28606.9
53991,22483.4
53992,17173.54
53993,27238.25
53994,29286.18
53995,49385.17
53996,23887.85
53997,24547.99
53998,46910.54
53999,15350.77
54000,21921.71
54001,21575.54
54002,13130.88
54003,21503.59
54004,24151.92
54005,24675.5
54006,35749.31
54007,25116.11
54008,17701.04
54009,62110.82
54010,80739.99
54011,22477.87
54012,49841.9
54013,24809.86
54014,116810.84
54015,46321.5
54016,21576.32
54017,68296.43
54018,36952.03
54019,24898.66
54020,61729.11
54021,30043.4
54022,14677.52
54023,43120.54
54024,23099.28
54025,35563.95
54026,35276.86
54027,30321.33
54028,18721.63
54029,22588.71
54030,21417.81
54031,17869.67
54032,25025.97
54033,21861.56
54034,26596.01
54035,33663.98
54036,23034.15
54037,49648.86
54038,66139.46
54039,32543.44
54040,28347.6
54041,23040.1
54042,26992.0
54043,75583.99
54044,25260.38
54045,11684.64
54046,64886.49
54047,34037.65
54048,38742.46
54049,44990.76
54050,95714.47
54051,14092.7
54052,19231.13
54053,26876.59
54054,18807.85
54055,18374.93
54056,70949.42
54057,17904.25
54058,35047.93
54059,31848.36
54060,25719.84
54061,21442.99
54062,28754.6
54063,30822.98
54064,19078.1
54065,27332.58
54066,36715.84
54067,19467.19
54068,27914.81
54069,20976.65
54070,27913.54
54071,24476.34
54072,40817.42
54073,33584.65
54074,21813.08
54075,110549.35
54076,28279.44
54077,23304.09
54078,41825.76
54079,31897.02
54080,61111.5
54081,29858.25
54082,71319.83
54083,40013.17
54084,39957.34
54085,25155.13
54086,18330.08
54087,20213.68
54088,101031.21
54089,37130.82
54090,22887.94
54091,22573.68
54092,23763.63
54093,20547.12
54094,31850.94
54095,26643.56
54096,27739.95
54097,14604.94
54098,17050.48
54099,18660.84
54100,40527.63
54101,76921.94
54102,18914.37
54103,40139.22
54104,25330.29
54105,12194.58
54106,21363.79
54107,22273.36
54108,25889.69
54109,19161.14
54110,58133.54
54111,33129.75
54112,29970.96
54113,43213.74
54114,17061.8
54115,24929.31
54116,23659.34
54117,23201.52
54118,97460.43
54119,94907.33
54120,70626.94
54121,17234.35
54122,17330.04
54123,22566.92
54124,23663.67
54125,20754.24
54126,17297.64
54127,58758.92
54128,19574.65
54129,40258.64
54130,73890.78
54131,42705.32
54132,24339.21
54133,45108.52
54134,23091.86
54135,67247.4
54136,25575.87
54137,22080.22
54138,25904.01
54139,27433.56
54140,20470.08
54141,19476.35
54142,26700.87
54143,22450.38
54144,24372.31
54145,23603.99
54146,50299.6
54147,77336.8
54148,66397.62
54149,27884.74
54150,33233.48
54151,69090.16
54152,14485.19
54153,25968.47
54154,42045.08
54155,24846.68
54156,25764.42
54157,27029.45
54158,23005.45
54159,33373.48
54160,109545.41
54161,62739.6
54162,29637.84
54163,38033.58
54164,27656.38
54165,18280.04
54166,22437.95
54167,21685.62
54168,27371.47
54169,27824.5
54170,52585.08
54171,44452.31
54172,10829.6
54173,34259.69
54174,31170.52
54175,83843.97
54176,28292.36
54177,36943.93
54178,23109.73
54179,22635.44
54180,103354.43
54181,49583.48
54182,24113.24
54183,32902.98
54184,35272.99
54185,49747.35
54186,50993.17
54187,52867.78
54188,19729.26
54189,31642.46
54190,28568.92
54191,31756.31
54192,60828.22
54193,43555.92
54194,33212.76
54195,61533.33
54196,29092.44
54197,32494.26
54198,19478.63
54199,51745.88
54200,91860.13
54201,17038.11
54202,29637.84
54203,32804.73
54204,20661.84
54205,21106.76
54206,19339.6
54207,114121.57
54208,18752.42
54209,21855.16
54210,26582.5
54211,58917.72
54212,21662.32
54213,38939.45
54214,19149.8
54215,22374.85
54216,51635.76
54217,66787.42
54218,23936.36
54219,23037.11
54220,19934.47
54221,23919.68
54222,27667.08
54223,23482.54
54224,19915.3
54225,59918.18
54226,75440.33
54227,40210.94
54228,22246.86
54229,38643.06
54230,44860.6
54231,24641.41
54232,49605.51
54233,25764.42
54234,20445.15
54235,11825.33
54236,23170.94
54237,75178.61
54238,24636.1
54239,12983.44
54240,28729.79
54241,39886.87
54242,25791.44
54243,59885.28
54244,31325.75
54245,31854.0
54246,21549.55
54247,23278.94
54248,46008.34
54249,26366.63
54250,17142.39
54251,54077.18
54252,63553.3
54253,29444.44
54254,16388.3
54255,28873.66
54256,34402.34
54257,52853.11
54258,34402.64
54259,14604.94
54260,31850.06
54261,31527.76
54262,27625.51
54263,14558.81
54264,31713.36
54265,24957.76
54266,23516.85
54267,25137.05
54268,34131.27
54269,23202.61
54270,19884.46
54271,50341.97
54272,77928.79
54273,21417.81
54274,34068.63
54275,72653.62
54276,22080.22
54277,27005.67
54278,28769.74
54279,39445.9
54280,83826.14
54281,79621.08
54282,26378.98
54283,19247.42
54284,84311.2
54285,27699.58
54286,30922.46
54287,31855.5
54288,91022.27
54289,21534.06
54290,36250.56
54291,14287.86
54292,34885.93
54293,24576.99
54294,38290.52
54295,19264.46
54296,26515.45
54297,33303.28
54298,24774.85
54299,23568.65
54300,54360.44
54301,71618.97
54302,26264.66
54303,25992.6
54304,23375.98
54305,27518.49
54306,21026.08
54307,20641.34
54308,69636.68
54309,91271.74
54310,20942.09
54311,32091.26
54312,53393.26
54313,26396.82
54314,18707.98
54315,19894.02
54316,25274.16
54317,30699.32
54318,37621.6
54319,22494.73
54320,19091.39
54321,31728.18
54322,17175.67
54323,23079.6
54324,16897.46
54325,25352.94
54326,30826.36
54327,22080.22
54328,30657.16
54329,23244.25
54330,31170.52
54331,29560.24
54332,19709.5
54333,11444.86
54334,32059.54
54335,40856.21
54336,36903.78
54337,21857.56
54338,34851.11
54339,21555.0
54340,25538.7
54341,25040.22
54342,15854.15
54343,71833.62
54344,22913.27
54345,34255.93
54346,27415.83
54347,16518.83
54348,18390.1
54349,20899.79
54350,50408.22
54351,40917.93
54352,26313.18
54353,34321.96
54354,37290.97
54355,20780.72
54356,28651.76
54357,68854.08
54358,24372.31
54359,24397.57
54360,37073.24
54361,27026.26
54362,32045.75
54363,75442.78
54364,24655.37
54365,22874.58
54366,19847.87
54367,50723.5
54368,18627.56
54369,18960.98
54370,22394.89
54371,24621.3
54372,35962.79
54373,21203.99
54374,24372.31
54375,30771.14
54376,49481.82
54377,33607.46
54378,34934.74
54379,36377.24
54380,27721.15
54381,37672.3
54382,21086.38
54383,29781.41
54384,34804.85
54385,25801.82
54386,19626.05
54387,33371.54
54388,24308.06
54389,53914.36
54390,44257.27
54391,22804.34
54392,26991.82
54393,14351.48
54394,19360.9
54395,19380.83
54396,18113.93
54397,16895.14
54398,86763.57
54399,52811.04
54400,25741.48
54401,17225.23
54402,18929.69
54403,25764.42
54404,25643.47
54405,29800.5
54406,68127.56
54407,43364.85
54408,50268.71
54409,21409.34
54410,24577.64
54411,67334.3
54412,25749.73
54413,20500.64
54414,22117.65
54415,24970.26
54416,22801.01
54417,24302.98
54418,38246.36
54419,99628.25
54420,31719.65
54421,25764.42
54422,22576.44
54423,89939.52
54424,13887.86
54425,20918.32
54426,22109.76
54427,27727.97
54428,25764.42
54429,37537.31
54430,17846.98
54431,48198.72
54432,38162.74
54433,43077.38
54434,20309.35
54435,25764.42
54436,23871.7
54437,110394.8
54438,35677.58
54439,28262.78
54440,25519.15
54441,42649.81
54442,14348.42
54443,50445.54
54444,28633.37
54445,28343.27
54446,25919.29
54447,58687.91
54448,34487.16
54449,44866.29
54450,27028.16
54451,23228.89
54452,38951.3
54453,25777.99
54454,40328.3
54455,20724.95
54456,36041.35
54457,45530.74
54458,24988.36
54459,18363.28
54460,28549.85
54461,31298.88
54462,91718.06
54463,28230.67
54464,44734.56
54465,34303.83
54466,36789.9
54467,17928.36
54468,27258.55
54469,29324.81
54470,41965.32
54471,26725.79
54472,28072.06
54473,11982.2
54474,25933.26
54475,27721.15
54476,41815.31
54477,30597.02
54478,25504.99
54479,73495.18
54480,33799.38
54481,72673.65
54482,26582.52
54483,22921.62
54484,21911.99
54485,26382.25
54486,11028.89
54487,32399.23
54488,37720.22
54489,32435.62
54490,20594.6
54491,36850.78
54492,20563.67
54493,11201.44
54494,60056.63
54495,75992.36
54496,28773.28
54497,49181.28
54498,40832.1
54499,77313.57
54500,36874.16
54501,30729.56
54502,19012.92
54503,19998.28
54504,26271.72
54505,24229.72
54506,23721.72
54507,36742.28
54508,27721.15
54509,20479.53
54510,39367.74
54511,27271.31
54512,28924.82
54513,18630.01
54514,21417.81
54515,39268.74
54516,49152.64
54517,44437.73
54518,45141.48
54519,40578.45
54520,30040.42
54521,25515.79
54522,19962.09
54523,34519.9
54524,27788.35
54525,26698.17
54526,43423.52
54527,25915.28
54528,17883.26
54529,49828.83
54530,20437.39
54531,52000.9
54532,46628.65
54533,18459.91
54534,18526.38
54535,18121.5
54536,21303.0
54537,32894.16
54538,46363.75
54539,61061.58
54540,49295.58
54541,24133.16
54542,24481.05
54543,19084.06
54544,31753.34
54545,45842.48
54546,24955.78
54547,30781.32
54548,29713.97
54549,31652.6
54550,22888.26
54551,18951.6
54552,59709.64
54553,21435.71
54554,20348.41
54555,26290.57
54556,65390.6
54557,26249.58
54558,26370.4
54559,54557.27
54560,17666.28
54561,29136.11
54562,31082.71
54563,46581.89
54564,21522.58
54565,21376.65
54566,27015.82
54567,16620.12
54568,26029.89
54569,23839.42
54570,39320.5
54571,23309.67
54572,23137.98
54573,15957.92
54574,18256.87
54575,19373.0
54576,29664.82
54577,25135.73
54578,20320.35
54579,20470.3
54580,23475.29
54581,22383.7
54582,21482.62
54583,21027.04
54584,20802.26
54585,21501.88
54586,30332.84
54587,47645.73
54588,37435.1
54589,28817.74
54590,22368.92
54591,25764.42
54592,57674.04
54593,19284.96
54594,33422.18
54595,48580.68
54596,18769.13
54597,20626.22
54598,25764.42
54599,25764.42
54600,47731.41
54601,25764.42
54602,24163.79
54603,19560.28
54604,68213.38
54605,27721.15
54606,31639.41
54607,20060.05
54608,15812.59
54609,51359.56
54610,26616.18
54611,18203.36
54612,23664.6
54613,37164.43
54614,29637.84
54615,19726.7
54616,46151.74
54617,49897.54
54618,55846.53
54619,21856.34
54620,25211.07
54621,28292.36
54622,27292.6
54623,27935.26
54624,26885.51
54625,51124.11
54626,32391.48
54627,54360.8
54628,45226.38
54629,44529.79
54630,17489.71
54631,34082.74
54632,84768.09
54633,17562.24
54634,22144.1
54635,36559.58
54636,27177.25
54637,43844.31
54638,29572.34
54639,31952.74
54640,24499.15
54641,20688.97
54642,66989.64
54643,15539.62
54644,24499.64
54645,27408.59
54646,57806.48
54647,23986.92
54648,37040.91
54649,26536.5
54650,24372.31
54651,24989.0
54652,29637.84
54653,136225.94
54654,17010.64
54655,31485.72
54656,19017.32
54657,13101.16
54658,24137.72
54659,31170.52
54660,43684.96
54661,29964.1
54662,22660.41
54663,35063.84
54664,19750.65
54665,26480.3
54666,44177.4
54667,32629.18
54668,27535.89
54669,15788.83
54670,18556.76
54671,32045.29
54672,42045.68
54673,53068.48
54674,72762.14
54675,56578.76
54676,42657.98
54677,23451.66
54678,25134.42
54679,53644.74
54680,27304.05
54681,24055.35
54682,21015.26
54683,21065.6
54684,39715.11
54685,19881.18
54686,38749.23
54687,17299.82
54688,19065.92
54689,32718.62
54690,25574.6
54691,34953.87
54692,26018.74
54693,20977.89
54694,14929.43
54695,84985.58
54696,23701.3
54697,51153.12
54698,22644.77
54699,55480.99
54700,26632.38
54701,25799.26
54702,47865.66
54703,30380.76
54704,125144.88
54705,31459.48
54706,19470.31
54707,23166.86
54708,23278.41
54709,38848.69
54710,64278.35
54711,33571.17
54712,15279.96
54713,34206.41
54714,33919.51
54715,25320.87
54716,17091.85
54717,24853.16
54718,30326.13
54719,44679.99
54720,31360.58
54721,28431.36
54722,21261.05
54723,25725.21
54724,22340.58
54725,29926.01
54726,29027.59
54727,38148.73
54728,37225.52
54729,22112.95
54730,32881.34
54731,23731.2
54732,30385.65
54733,17585.85
54734,20097.74
54735,29350.16
54736,41599.85
54737,23067.01
54738,35880.37
54739,33229.68
54740,33249.24
54741,22354.1
54742,36114.08
54743,30241.2
54744,38864.58
54745,33767.07
54746,20724.95
54747,22412.0
54748,22032.01
54749,27248.82
54750,33964.79
54751,91488.48
54752,29637.84
54753,19750.95
54754,26481.06
54755,29161.66
54756,23913.06
54757,22939.47
54758,28238.99
54759,42287.32
54760,35708.9
54761,19579.0
54762,23454.61
54763,24604.96
54764,20368.35
54765,11924.31
54766,34265.51
54767,29671.75
54768,23841.97
54769,25211.07
54770,82683.54
54771,63821.27
54772,33248.32
54773,70143.84
54774,42086.88
54775,28239.31
54776,16574.88
54777,24974.88
54778,135840.64
54779,44599.19
54780,37689.26
54781,26598.48
54782,22959.45
54783,23494.9
54784,49627.94
54785,31807.5
54786,24485.86
54787,25885.57
54788,79839.46
54789,28292.36
54790,30735.88
54791,19064.19
54792,23011.73
54793,15730.53
54794,33434.96
54795,28911.64
54796,25426.74
54797,23774.85
54798,23348.22
54799,62614.86
54800,28277.07
54801,50074.78
54802,38131.45
54803,26070.76
54804,34012.44
54805,23851.88
54806,28299.27
54807,26265.36
54808,19893.68
54809,26154.73
54810,46652.94
54811,54130.48
54812,21707.43
54813,14694.73
54814,31512.0
54815,18634.01
54816,33482.28
54817,30037.12
54818,26302.06
54819,32318.6
54820,17895.73
54821,22338.3
54822,21748.29
54823,23749.52
54824,29270.58
54825,31939.24
54826,28140.22
54827,22507.94
54828,28292.36
54829,28856.27
54830,22446.6
54831,103320.13
54832,33351.3
54833,16727.94
54834,25764.42
54835,18016.08
54836,10749.02
54837,37269.14
54838,40210.33
54839,31671.32
54840,76538.72
54841,27612.76
54842,46650.58
54843,24151.92
54844,36835.74
54845,35689.9
54846,37290.08
54847,21809.85
54848,16836.61
54849,24151.92
54850,30673.37
54851,28283.22
54852,45093.2
54853,22523.64
54854,31889.05
54855,31170.52
54856,26892.28
54857,35165.74
54858,37562.41
54859,27324.4
54860,31235.39
54861,32233.73
54862,19153.85
54863,79078.43
54864,42535.22
54865,23368.63
54866,33561.82
54867,20464.17
54868,76657.5
54869,21388.76
54870,18219.32
54871,23664.8
54872,42865.76
54873,43571.54
54874,26317.34
54875,22553.45
54876,68645.32
54877,52430.05
54878,25764.42
54879,26252.06
54880,19075.17
54881,46344.7
54882,24268.38
54883,20912.17
54884,75236.06
54885,67144.36
54886,16901.01
54887,25955.87
54888,21695.28
54889,38577.99
54890,27796.2
54891,26735.58
54892,37938.19
54893,52226.1
54894,23046.1
54895,28770.5
54896,22080.22
54897,23967.38
54898,31972.67
54899,25300.48
54900,14989.08
54901,28790.49
54902,21274.17
54903,19709.52
54904,80922.3
54905,32770.39
54906,58431.18
54907,18744.55
54908,22791.53
54909,25652.38
54910,16030.62
54911,90066.12
54912,52337.33
54913,73837.24
54914,41602.19
54915,30728.53
54916,55750.11
54917,21604.99
54918,27867.89
54919,34579.01
54920,40250.84
54921,21782.7
54922,42583.16
54923,25198.57
54924,32184.49
54925,37965.44
54926,12215.37
54927,14427.47
54928,24541.52
54929,31244.33
54930,25065.14
54931,23630.68
54932,30921.37
54933,23600.43
54934,28059.93
54935,24713.92
54936,20402.22
54937,40821.93
54938,41772.55
54939,24812.23
54940,30583.32
54941,32137.87
54942,22509.42
54943,28471.46
54944,67864.8
54945,32119.52
54946,18775.2
54947,21832.78
54948,53997.98
54949,24139.83
54950,55568.89
54951,29974.08
54952,12050.9
54953,28903.0
54954,18241.21
54955,28452.38
54956,27721.15
54957,18101.31
54958,22539.13
54959,39087.31
54960,31076.1
54961,26470.1
54962,27246.28
54963,33303.28
54964,32710.35
54965,23956.75
54966,70988.88
54967,12840.76
54968,46682.88
54969,42252.98
54970,25267.54
54971,36573.78
54972,26804.99
54973,23526.5
54974,19798.04
54975,15815.61
54976,24661.39
54977,24460.35
54978,17819.89
54979,57891.38
54980,57093.04
54981,42594.48
54982,39887.63
54983,40773.1
54984,48178.68
54985,27467.41
54986,22037.96
54987,67855.86
54988,29804.28
54989,21591.25
54990,29539.9
54991,29895.86
54992,51668.56
54993,23311.22
54994,20724.95
54995,24173.49
54996,23881.58
54997,19968.47
54998,31781.85
54999,23068.24
55000,23911.85
55001,22011.76
55002,21964.71
55003,25802.38
55004,15440.54
55005,67029.84
55006,18724.2
55007,24426.64
55008,31585.18
55009,18169.38
55010,25983.58
55011,24160.79
55012,54244.9
55013,24534.53
55014,27721.15
55015,30222.68
55016,36385.77
55017,26004.9
55018,24118.27
55019,24015.35
55020,19628.02
55021,32748.18
55022,24796.78
55023,23696.69
55024,12946.75
55025,25079.94
55026,28896.58
55027,24172.34
55028,15774.65
55029,31753.43
55030,23290.94
55031,13765.97
55032,20440.6
55033,55960.84
55034,33661.61
55035,27368.24
55036,21022.49
55037,40076.56
55038,44772.68
55039,41676.69
55040,29737.93
55041,27721.15
55042,36599.14
55043,21748.29
55044,45611.52
55045,17804.52
55046,21574.35
55047,12399.12
55048,22425.82
55049,49985.28
55050,63361.7
55051,22382.51
55052,18538.93
55053,22287.34
55054,36618.62
55055,25348.66
55056,18249.11
55057,23877.88
55058,24084.07
55059,36421.63
55060,13529.86
55061,28624.88
55062,19259.46
55063,22740.3
55064,25283.83
55065,30056.89
55066,31170.52
55067,37077.95
55068,38875.89
55069,38003.12
55070,27427.23
55071,45750.68
55072,21800.43
55073,40189.82
55074,42129.81
55075,67361.92
55076,75898.28
55077,26051.42
55078,27767.32
55079,18513.66
55080,21328.39
55081,32660.22
55082,22703.18
55083,48961.76
55084,26794.41
55085,21795.17
55086,19897.41
55087,22382.74
55088,119969.64
55089,27204.06
55090,18860.67
55091,59651.81
55092,20847.34
55093,28509.78
55094,21390.28
55095,37439.17
55096,22217.69
55097,29216.56
55098,34008.9
55099,32869.14
55100,47553.62
55101,63582.22
55102,46336.26
55103,81700.38
55104,16469.8
55105,31067.04
55106,25914.59
55107,33221.69
55108,24731.67
55109,17709.38
55110,38347.63
55111,21972.08
55112,41193.46
55113,68559.94
55114,19860.94
55115,23371.32
55116,27695.54
55117,23916.62
55118,63985.15
55119,113377.18
55120,45631.41
55121,29169.36
55122,24372.31
55123,92370.7
55124,80139.86
55125,58783.14
55126,35101.78
55127,19049.9
55128,22190.01
55129,36043.86
55130,21000.13
55131,22550.44
55132,21791.82
55133,27798.19
55134,30173.55
55135,25757.34
55136,21417.81
55137,71317.24
55138,34889.12
55139,19216.48
55140,12667.92
55141,62865.08
55142,20546.24
55143,32337.65
55144,30663.36
55145,30015.3
55146,33159.05
55147,21020.24
55148,20468.62
55149,55653.54
55150,28292.36
55151,49833.4
55152,36048.08
55153,54431.82
55154,20753.02
55155,70164.71
55156,35634.67
55157,22054.3
55158,28624.25
55159,28292.36
55160,12135.21
55161,54359.86
55162,27049.69
55163,88897.55
55164,22080.22
55165,26629.46
55166,69593.99
